0.000000E+0,-1.005739E-10
1.000000E-4,-9.948286E-11
2.000000E-4,-9.931196E-11
3.000000E-4,-9.889082E-11
4.000000E-4,-9.984297E-11
5.000000E-4,-1.000276E-10
6.000000E-4,-1.012849E-10
7.000000E-4,-1.005159E-10
8.000000E-4,-1.001939E-10
9.000000E-4,-9.866804E-11
1.000000E-3,-9.964612E-11
1.100000E-3,-1.001375E-10
1.200000E-3,-9.960646E-11
1.300000E-3,-9.841474E-11
1.400000E-3,-9.909529E-11
1.500000E-3,-9.920362E-11
1.600000E-3,-1.003633E-10
1.700000E-3,-9.971327E-11
1.800000E-3,-1.003236E-10
1.900000E-3,-9.941725E-11
2.000000E-3,-9.928450E-11
2.100000E-3,-9.797376E-11
2.200000E-3,-1.007677E-10
2.300000E-3,-9.919294E-11
2.400000E-3,-9.967360E-11
2.500000E-3,-1.007600E-10
2.600000E-3,-9.955305E-11
2.700000E-3,-9.828047E-11
2.800000E-3,-9.975599E-11
2.900000E-3,-9.950880E-11
3.000000E-3,-9.827894E-11
3.100000E-3,-9.982008E-11
3.200000E-3,-9.995893E-11
3.300000E-3,-9.991468E-11
3.400000E-3,-9.917463E-11
3.500000E-3,-9.845137E-11
3.600000E-3,-1.005357E-10
3.700000E-3,-9.835676E-11
3.800000E-3,-9.904341E-11
3.900000E-3,-1.000154E-10
4.000000E-3,-9.852918E-11
4.100000E-3,-9.911817E-11
4.200000E-3,-9.913954E-11
4.300000E-3,-9.953322E-11
4.400000E-3,-9.858411E-11
4.500000E-3,-9.830488E-11
4.600000E-3,-9.996504E-11
4.700000E-3,-9.903425E-11
4.800000E-3,-9.946149E-11
4.900000E-3,-9.837507E-11
5.000000E-3,-9.900831E-11
5.100000E-3,-9.932111E-11
5.200000E-3,-9.906630E-11
5.300000E-3,-9.929212E-11
5.400000E-3,-1.002748E-10
5.500000E-3,-9.948744E-11
5.600000E-3,-9.831251E-11
5.700000E-3,-9.989485E-11
5.800000E-3,-9.923262E-11
5.900000E-3,-9.912580E-11
6.000000E-3,-9.836744E-11
6.100000E-3,-9.935010E-11
6.200000E-3,-9.936536E-11
6.300000E-3,-1.012651E-10
